73,1550858675115,95
67,1550858675264,108
75,1550858675325,93
83,1550858675457,48
190,1550858675826,143
13,1550858676195,78
32,1550858676728,78
84,1550858677444,78
16,1550858677464,266
72,1550858677604,78
69,1550858677764,125
78,1550858677834,95
188,1550858678059,154
32,1550858678375,79
84,1550858678523,110
72,1550858678594,79
69,1550858678763,125
89,1550858678814,125
32,1550858678883,93
83,1550858679103,78
65,1550858679323,125
78,1550858679376,79
68,1550858679513,110
32,1550858679613,94
65,1550858679898,92
8,1550858680164,78
8,1550858680324,62
8,1550858680514,142
71,1550858680823,77
32,1550858680963,94
65,1550858681072,96
78,1550858681147,94
68,1550858681224,78
32,1550858681294,62
68,1550858681564,95
65,1550858681734,110
78,1550858681824,78
67,1550858681894,62
69,1550858682096,125
68,1550858682154,124
32,1550858682183,79
65,1550858682322,94
78,1550858682379,78
68,1550858682493,110
32,1550858682564,94
80,1550858682686,109
76,1550858682854,94
65,1550858682977,95
89,1550858683065,77
69,1550858683214,140
68,1550858683284,125
32,1550858683333,94
84,1550858683704,94
79,1550858683764,108
71,1550858683884,79
69,1550858684065,109
84,1550858684203,93
72,1550858684277,61
69,1550858684399,109
82,1550858684443,108
32,1550858684493,93
84,1550858684619,93
72,1550858684686,62
69,1550858684794,94
32,1550858684854,79
82,1550858685039,125
69,1550858685129,125
83,1550858685315,108
84,1550858685494,109
32,1550858685553,78
79,1550858685714,95
70,1550858685784,77
32,1550858685884,79
84,1550858685954,80
72,1550858686068,78
69,1550858686135,93
32,1550858686236,94
68,1550858686327,78
65,1550858686505,124
89,1550858686516,77
190,1550858686769,126
32,1550858686815,94
84,1550858687614,78
16,1550858687634,282
72,1550858687777,77
69,1550858687864,78
32,1550858687914,79
84,1550858688034,110
72,1550858688073,63
73,1550858688234,111
82,1550858688314,94
68,1550858688513,140
32,1550858688533,94
76,1550858688676,78
73,1550858688823,95
84,1550858688883,62
84,1550858689061,109
76,1550858689146,78
69,1550858689277,109
32,1550858689334,80
80,1550858689494,93
65,1550858689594,94
78,1550858689684,78
68,1550858689785,109
65,1550858689980,140
32,1550858690038,95
87,1550858690469,109
79,1550858690533,78
82,1550858690642,93
75,1550858690753,93
69,1550858691074,125
68,1550858691153,141
32,1550858691173,64
72,1550858691513,110
65,1550858691683,108
82,1550858691804,79
68,1550858691985,94
32,1550858692024,79
65,1550858692174,125
76,1550858692186,79
76,1550858692373,140
32,1550858692454,109
68,1550858692596,79
65,1550858692747,126
89,1550858692775,94
32,1550858692825,63
65,1550858693035,111
78,1550858693113,108
68,1550858693213,109
32,1550858693265,94
66,1550858693418,78
85,1550858693585,109
73,1550858693736,79
76,1550858693915,93
84,1550858694056,78
32,1550858694154,78
72,1550858694340,78
73,1550858694494,94
83,1550858694604,93
32,1550858694664,78
72,1550858694850,63
79,1550858695040,125
85,1550858695094,110
83,1550858695195,62
69,1550858695335,79
32,1550858695426,63
87,1550858695524,78
73,1550858695595,64
84,1550858695704,93
72,1550858695754,92
32,1550858695804,78
66,1550858695980,64
82,1550858696065,78
73,1550858696164,77
67,1550858696340,94
75,1550858696414,77
83,1550858696727,63
190,1550858696900,79
13,1550858697322,76
32,1550858697693,79
73,1550858698593,93
16,1550858698614,470
84,1550858698783,78
32,1550858698853,78
87,1550858698963,109
65,1550858699113,94
83,1550858699186,110
32,1550858699247,92
65,1550858699334,79
32,1550858699417,78
83,1550858699496,79
84,1550858699655,62
85,1550858699777,110
68,1550858699834,63
8,1550858700325,94
82,1550858700873,63
68,1550858701063,126
89,1550858701575,109
32,1550858701633,109
72,1550858701793,108
79,1550858701984,110
85,1550858702026,110
83,1550858702103,63
69,1550858702264,108
32,1550858702314,94
67,1550858702454,95
79,1550858702503,109
77,1550858702634,78
80,1550858702784,95
76,1550858702944,109
69,1550858702984,79
84,1550858703162,141
69,1550858703233,108
32,1550858703341,63
87,1550858703404,78
73,1550858703484,95
84,1550858703595,93
72,1550858703662,108
32,1550858703704,94
65,1550858703834,79
32,1550858703884,78
70,1550858704025,110
73,1550858704075,63
78,1550858704224,63
69,1550858704304,93
32,1550858704404,78
70,1550858704584,79
73,1550858704684,93
82,1550858704844,140
69,1550858704904,125
80,1550858705077,110
65,1550858705213,79
76,1550858705284,109
8,1550858705545,78
8,1550858705684,62
76,1550858705898,95
65,1550858705964,62
67,1550858706127,94
69,1550858706277,110
32,1550858706377,62
65,1550858706504,78
78,1550858706577,62
68,1550858706695,92
32,1550858706757,77
67,1550858706982,93
72,1550858707055,94
73,1550858707203,78
77,1550858707365,94
78,1550858707727,63
69,1550858707834,79
84,1550858707984,61
8,1550858708486,64
89,1550858708695,78
190,1550858708844,94
13,1550858709083,94
32,1550858709513,77
16,1550858710314,250
73,1550858710335,94
84,1550858710523,95
32,1550858710562,61
76,1550858710712,94
79,1550858710881,79
79,1550858711042,78
75,1550858711238,78
69,1550858711337,126
68,1550858711405,125
32,1550858711461,94
76,1550858711622,125
73,1550858711773,93
75,1550858711943,77
69,1550858712072,109
32,1550858712134,78
73,1550858712284,77
84,1550858712382,78
32,1550858712454,94
67,1550858712603,77
79,1550858712664,110
85,1550858712735,94
76,1550858712902,94
68,1550858713013,78
32,1550858713063,140
8,1550858713514,78
8,1550858713694,109
68,1550858713835,93
32,1550858713914,62
87,1550858714252,110
73,1550858714354,141
84,1550858714454,79
72,1550858714535,78
83,1550858714823,109
84,1550858715025,93
65,1550858715209,93
78,1550858715284,77
68,1550858715415,93
32,1550858715474,94
84,1550858715803,80
72,1550858715914,62
69,1550858716003,95
32,1550858716104,94
83,1550858716343,94
84,1550858716521,79
82,1550858716693,109
79,1550858716774,79
78,1550858716913,78
71,1550858716984,79
69,1550858717184,92
83,1550858717353,95
84,1550858717493,78
32,1550858717953,78
87,1550858718309,93
73,1550858718410,78
78,1550858718572,95
68,1550858718695,94
83,1550858718901,96
190,1550858719040,78
13,1550858720134,62
32,1550858720402,78
84,1550858721174,78
16,1550858721183,313
72,1550858721333,78
69,1550858721433,92
32,1550858721473,94
78,1550858721635,110
69,1550858721663,78
88,1550858721854,93
84,1550858722012,63
32,1550858722149,93
68,1550858722213,80
65,1550858722395,141
89,1550858722422,94
188,1550858722637,125
32,1550858722693,95
65,1550858722859,125
32,1550858722892,94
77,1550858723063,108
65,1550858723194,79
78,1550858723624,78
68,1550858723793,94
82,1550858724138,79
73,1550858724236,79
76,1550858724403,63
76,1550858724563,94
32,1550858724735,78
72,1550858724883,79
65,1550858724984,95
80,1550858725074,78
80,1550858725235,110
69,1550858725313,77
78,1550858725442,77
69,1550858725573,173
68,1550858725724,108
32,1550858725863,78
84,1550858726005,77
79,1550858726132,109
32,1550858726195,109
80,1550858726374,92
65,1550858726484,93
83,1550858726643,95
83,1550858726794,95
32,1550858726893,95
66,1550858727224,111
89,1550858727409,94
32,1550858727503,94
84,1550858727654,78
72,1550858727745,78
69,1550858727854,94
32,1550858727913,77
76,1550858728064,93
65,1550858728193,94
78,1550858728263,93
68,1550858728394,94
32,1550858728473,93
87,1550858728619,94
72,1550858728693,94
69,1550858728845,125
82,1550858728979,172
69,1550858729035,93
32,1550858729163,95
84,1550858729263,95
72,1550858729344,95
69,1550858729454,94
32,1550858729502,77
84,1550858729627,92
72,1550858729704,94
82,1550858729874,157
69,1550858729925,109
69,1550858730093,94
32,1550858730224,93
76,1550858730393,94
73,1550858730562,92
84,1550858730621,78
84,1550858730773,93
76,1550858730871,110
69,1550858731005,94
32,1550858731072,78
80,1550858731343,109
65,1550858731483,94
78,1550858731552,93
68,1550858731751,125
65,1550858731932,93
83,1550858732112,78
32,1550858732244,94
76,1550858732424,95
73,1550858732694,108
86,1550858733435,78
69,1550858733584,77
68,1550858733802,78
59,1550858733953,95
32,1550858734152,80
65,1550858735025,93
78,1550858735116,77
68,1550858735183,78
32,1550858735262,79
72,1550858735416,79
69,1550858735482,94
32,1550858735573,94
83,1550858735693,78
65,1550858735863,109
87,1550858736014,109
32,1550858736092,78
79,1550858736263,125
78,1550858736363,111
32,1550858736405,94
84,1550858736494,78
72,1550858736582,79
69,1550858736654,78
32,1550858736743,78
83,1550858736844,95
65,1550858737012,108
78,1550858737063,94
68,1550858737204,94
32,1550858737273,78
84,1550858737384,77
72,1550858737487,77
69,1550858737555,78
32,1550858737659,94
83,1550858737743,77
84,1550858737923,78
82,1550858738085,94
65,1550858738533,93
87,1550858738703,94
32,1550858738823,93
72,1550858739005,62
74,1550858739005,78
79,1550858739204,124
85,1550858739274,92
8,1550858739604,78
8,1550858739764,78
8,1550858739933,94
79,1550858740182,126
85,1550858740243,112
83,1550858740355,94
69,1550858740533,93
190,1550858740652,94
8,1550858741093,141
188,1550858741603,94
32,1550858741782,94
65,1550858742173,125
78,1550858742244,78
68,1550858742340,110
32,1550858742395,62
72,1550858743174,78
69,1550858743273,77
32,1550858743373,79
83,1550858743513,109
77,1550858743613,94
69,1550858743733,95
76,1550858743824,79
76,1550858743992,125
69,1550858744113,142
68,1550858744162,126
32,1550858744232,62
84,1550858744836,79
72,1550858744923,93
69,1550858745035,94
32,1550858745113,77
219,1550858745403,62
8,1550858745772,79
80,1550858746052,124
65,1550858746214,93
78,1550858746302,78
68,1550858746433,93
65,1550858746715,95
32,1550858746803,78
73,1550858747045,93
78,1550858747233,95
83,1550858747293,78
73,1550858747433,78
68,1550858747603,79
69,1550858747752,108
190,1550858747902,159
32,1550858747964,110
16,1550858748317,265
72,1550858748318,78
69,1550858748488,93
32,1550858748584,94
84,1550858748766,78
72,1550858748812,94
79,1550858748985,142
85,1550858749030,94
71,1550858749103,78
72,1550858749236,126
32,1550858749283,94
8,1550858749603,78
84,1550858749753,94
32,1550858749864,94
84,1550858750154,93
72,1550858750263,93
69,1550858750374,79
32,1550858750444,95
80,1550858750653,93
65,1550858750771,110
78,1550858750871,63
68,1550858750991,110
65,1550858751168,125
32,1550858751224,95
87,1550858751562,108
79,1550858751643,125
85,1550858751713,125
76,1550858751873,110
68,1550858752004,95
32,1550858752065,78
77,1550858752474,109
65,1550858752602,94
75,1550858752685,93
69,1550858752784,94
32,1550858752895,77
65,1550858753267,93
32,1550858753333,95
77,1550858753584,124
73,1550858753750,78
71,1550858753823,79
72,1550858753954,79
84,1550858754013,93
89,1550858754182,93
32,1550858754274,95
70,1550858754566,109
73,1550858754633,79
78,1550858754788,94
69,1550858754874,79
32,1550858754964,80
77,1550858755145,109
69,1550858755254,94
76,1550858755494,78
8,1550858755827,93
65,1550858755944,126
76,1550858756134,126
32,1550858756323,94
65,1550858756518,93
78,1550858756571,77
68,1550858756705,109
32,1550858756749,78
72,1550858756882,78
73,1550858757064,77
83,1550858757149,92
32,1550858757194,63
77,1550858757365,109
79,1550858757531,125
85,1550858757572,95
84,1550858757700,77
72,1550858757771,109
32,1550858757857,94
66,1550858757996,78
69,1550858758054,78
71,1550858758197,78
65,1550858758331,109
78,1550858758419,110
32,1550858758452,93
84,1550858758612,94
79,1550858758704,126
32,1550858758764,94
87,1550858758984,93
65,1550858759195,92
84,1550858759284,79
69,1550858759466,109
82,1550858759513,108
190,1550858759694,125
32,1550858759714,78
16,1550858760174,250
83,1550858760176,125
79,1550858760302,109
32,1550858760364,125
72,1550858760651,78
69,1550858760742,78
32,1550858760861,95
75,1550858761072,94
78,1550858761231,110
79,1550858761381,109
67,1550858762015,94
75,1550858762134,94
69,1550858762323,93
68,1550858762404,125
32,1550858762563,94
79,1550858762783,124
78,1550858762952,109
32,1550858762995,110
84,1550858763094,78
72,1550858763223,93
69,1550858763317,93
32,1550858763375,77
68,1550858763544,110
79,1550858763595,63
79,1550858763773,109
82,1550858763933,93
32,1550858764053,78
65,1550858764199,79
78,1550858764244,79
68,1550858764360,94
32,1550858764433,92
83,1550858764593,109
65,1550858764815,109
73,1550858764874,93
68,1550858765024,94
59,1550858765665,79
16,1550858765702,484
32,1550858765852,77
222,1550858767113,94
16,1550858767122,360
76,1550858767402,94
16,1550858767413,220
73,1550858767584,95
84,1550858767663,47
84,1550858767812,93
76,1550858767943,93
69,1550858768056,93
32,1550858768143,78
80,1550858768332,94
65,1550858768464,95
78,1550858768553,78
84,1550858768682,110
8,1550858769395,141
68,1550858769543,95
65,1550858769706,125
49,1550858770012,108
16,1550858770042,250
32,1550858770253,93
76,1550858770474,94
16,1550858770474,203
73,1550858770622,93
84,1550858770712,63
84,1550858770861,78
76,1550858771033,109
69,1550858771184,93
32,1550858771302,78
80,1550858771643,108
65,1550858771742,94
78,1550858771887,109
68,1550858772422,92
65,1550858772643,126
49,1550858773234,109
16,1550858773234,344
32,1550858773383,109
16,1550858773613,171
76,1550858773633,78
69,1550858773833,94
84,1550858774013,93
32,1550858774092,78
77,1550858774253,93
69,1550858774335,94
32,1550858774416,78
73,1550858774623,109
78,1550858774813,126
32,1550858774843,64
8,1550858775163,79
16,1550858775443,203
49,1550858775463,125
32,1550858776262,94
16,1550858776473,188
76,1550858776503,125
69,1550858776682,93
84,1550858776852,79
32,1550858776962,94
77,1550858777272,94
69,1550858777373,94
32,1550858777473,94
73,1550858777632,77
78,1550858777793,95
49,1550858778622,77
16,1550858778633,343
16,1550858779372,328
222,1550858779383,79
13,1550858779773,79
32,1550858781163,79
16,1550858781894,266
66,1550858781894,94
85,1550858782051,78
84,1550858782162,78
32,1550858782234,78
84,1550858782312,78
72,1550858782362,63
69,1550858782485,110
32,1550858782533,110
76,1550858782672,125
73,1550858782792,94
84,1550858782833,48
84,1550858782973,94
76,1550858783073,94
69,1550858783163,77
32,1550858783243,64
80,1550858783384,109
65,1550858783500,78
78,1550858783562,94
68,1550858783662,78
65,1550858783811,78
32,1550858783913,93
83,1550858783991,79
65,1550858784161,94
87,1550858784303,95
32,1550858784406,94
84,1550858784486,78
72,1550858784554,63
69,1550858784663,94
32,1550858784754,78
77,1550858784913,78
65,1550858785023,95
78,1550858785113,79
68,1550858785171,32
82,1550858785635,78
73,1550858785787,93
222,1550858785972,94
222,1550858786122,62
83,1550858786272,94
8,1550858786563,95
8,1550858786712,79
8,1550858786872,109
76,1550858787302,78
76,1550858787463,94
222,1550858787635,109
83,1550858787752,109
32,1550858787852,78
66,1550858788123,78
73,1550858788306,78
71,1550858788393,94
32,1550858788535,94
80,1550858788755,94
65,1550858788813,78
87,1550858788993,78
83,1550858789193,94
32,1550858789293,110
84,1550858789392,79
72,1550858789551,109
82,1550858789707,79
79,1550858789792,95
85,1550858789829,92
71,1550858789893,94
72,1550858790023,109
32,1550858790074,94
84,1550858790162,79
72,1550858790263,79
69,1550858790353,78
32,1550858790434,62
75,1550858790621,93
69,1550858790761,78
89,1550858790871,63
72,1550858791042,78
79,1550858791206,94
76,1550858791372,94
69,1550858791502,93
188,1550858791634,109
32,1550858791703,110
83,1550858791951,125
79,1550858792023,95
32,1550858792094,94
72,1550858792253,109
69,1550858792362,95
32,1550858792443,77
65,1550858792657,109
78,1550858792716,94
83,1550858792815,78
87,1550858793063,156
69,1550858793123,124
82,1550858793313,109
69,1550858793475,203
68,1550858793683,157
32,1550858793824,94
66,1550858793994,62
65,1550858794202,93
67,1550858794365,78
75,1550858794465,78
59,1550858794823,93
16,1550858794854,297
32,1550858795186,62
13,1550858795453,63
222,1550858796543,126
16,1550858796562,656
16,1550858796804,156
78,1550858796804,78
79,1550858797002,140
32,1550858797062,94
8,1550858797432,94
49,1550858797682,92
16,1550858797703,250
32,1550858797843,94
78,1550858798083,94
16,1550858798092,158
79,1550858798242,110
16,1550858799034,296
49,1550858799034,110
78,1550858799452,79
16,1550858799482,233
8,1550858799892,77
32,1550858800102,94
78,1550858800292,94
16,1550858800631,217
8,1550858800832,79
16,1550858801082,204
78,1550858801093,94
79,1550858801253,109
16,1550858801532,219
49,1550858801542,94
32,1550858802033,95
16,1550858802722,422
78,1550858802742,79
79,1550858802893,93
84,1550858802985,95
32,1550858803053,79
66,1550858803212,79
89,1550858803377,109
32,1550858803442,79
84,1550858803561,78
72,1550858803622,78
69,1550858803733,95
32,1550858803783,47
83,1550858803905,77
65,1550858804083,78
78,1550858804172,79
68,1550858804296,94
32,1550858804363,77
79,1550858804534,125
78,1550858804683,140
32,1550858804712,95
77,1550858805003,93
89,1550858805253,109
32,1550858805291,63
67,1550858806102,94
72,1550858806173,63
73,1550858806332,79
78,1550858806482,78
78,1550858806632,79
89,1550858806742,78
32,1550858806877,94
67,1550858807043,110
72,1550858807123,64
73,1550858807305,79
78,1550858807482,110
32,1550858807602,77
67,1550858807782,125
72,1550858807823,79
73,1550858807982,78
78,1550858808142,95
49,1550858808595,79
16,1550858808595,250
222,1550858808954,47
8,1550858809383,94
16,1550858809683,203
222,1550858809693,63
13,1550858809892,109
32,1550858811603,78
16,1550858812362,249
65,1550858812382,124
78,1550858812508,77
68,1550858812616,110
32,1550858812685,94
84,1550858812774,78
72,1550858812846,62
69,1550858812952,93
78,1550858813024,94
32,1550858813042,62
84,1550858813143,78
72,1550858813227,78
69,1550858813302,78
32,1550858813362,94
77,1550858813513,109
65,1550858813603,78
78,1550858813662,47
68,1550858813793,92
82,1550858813947,78
73,1550858813992,78
76,1550858814132,63
76,1550858814319,124
32,1550858814393,94
83,1550858814513,109
72,1550858814533,79
79,1550858814682,77
87,1550858814774,143
69,1550858814833,94
68,1550858815032,124
32,1550858815124,64
72,1550858815242,77
73,1550858815382,78
83,1550858815492,78
32,1550858815552,79
84,1550858815653,78
69,1550858815802,93
69,1550858815954,78
84,1550858816094,78
72,1550858816195,109
32,1550858816243,95
65,1550858816356,94
78,1550858816434,77
68,1550858816510,79
32,1550858816574,94
83,1550858816693,109
65,1550858816909,94
73,1550858817063,77
68,1550858817193,78
16,1550858817473,155
59,1550858817493,94
32,1550858818044,93
16,1550858819143,391
222,1550858819172,125
84,1550858819425,78
16,1550858819427,218
72,1550858819572,78
69,1550858819656,95
32,1550858819733,110
73,1550858819933,63
16,1550858819983,202
8,1550858820435,62
8,1550858820603,94
77,1550858821223,62
8,1550858821612,78
78,1550858821842,110
16,1550858822202,345
32,1550858822472,93
73,1550858822703,110
16,1550858822734,220
222,1550858822883,94
76,1550858823202,126
76,1550858823372,93
32,1550858823552,62
72,1550858823702,79
85,1550858823983,78
70,1550858824083,63
70,1550858824212,79
32,1550858824313,64
65,1550858824413,94
78,1550858824488,61
68,1550858824563,63
32,1550858824635,79
73,1550858824795,63
16,1550858824835,173
222,1550858825023,109
76,1550858825452,79
76,1550858825614,93
